,country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,week,week_amount
1547,日本,死亡醫生的遺產-BLACK FILE-,2021-01-15T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,Nippon Television Network Corporation,2,50,-0.324324324,6810,10930,2458082,0419-0425,149952996
1548,巴西,馬里蓋拉：革命先鋒,2021-01-29T00:00:00,原創娛樂股份有限公司,Elle Driver SAS,1,42,0.272727273,4740,292,52410,0419-0425,149952996
1549,日本,約定的夢幻島,2021-01-20T00:00:00,香港商甲上娛樂有限公司台灣分公司,PONY CANYON INC.,1,41,0.171428571,6290,33945,8054151,0419-0425,149952996
1550,美國,馬德里金庫盜數90分鐘,2021-01-15T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TF1 DROITS AUDIOVISUELS.,5,405,-0.390977444,27350,118826,27419047,0419-0425,149952996
1551,英國,倫敦生活（英國國家劇院現場）,2021-01-15T00:00:00,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,4,66,3.125,43040,766,527800,0419-0425,149952996
1552,英國,議事錄（英國國家劇院現場）,2021-01-16T00:00:00,威秀影城股份有限公司,"	 THE ROYAL NATIONAL THEATRE",5,34,1,22360,392,251040,0419-0425,149952996
1553,日本,凶宅怪談,2021-01-15T00:00:00,海樂影業股份有限公司,"Shochiku Co.,Ltd.",1,24,-0.414634146,3600,11457,2654464,0419-0425,149952996
1554,西班牙,倒數第N次分手,2021-03-12T00:00:00,天馬行空數位有限公司,Media Luna New Films UG,1,18,-0.307692308,2880,446,92194,0419-0425,149952996
1555,美國,鬼故事收藏館,2021-03-05T00:00:00,峻龍國際有限公司,"Fandom Holdings,LLC.",2,52,1,8320,12882,2975303,0419-0425,149952996
1556,美國,細物警探,2021-01-28T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,3,148,-0.506666667,14320,47225,10874507,0419-0425,149952996
1557,韓國,永生戰,2021-04-12T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"CJ ENM CO.,LTD.",92,51382,-0.518584104,12232079,158113,37665439,0419-0425,149952996
1558,德國,諾亞方舟大冒險(英文版),2021-02-05T00:00:00,本萃電影有限公司,Telepool GmbH,2,43,-0.866459627,2260,9768,1942090,0419-0425,149952996
1559,泰國,騙騙愛上你,2021-01-29T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,5,295,-0.103343465,19090,9072,1927533,0419-0425,149952996
1560,德國,100%小狼人,2021-02-26T00:00:00,華映娛樂股份有限公司,Studio 100 Film GmbH,2,400,199,20315,22410,5105093,0419-0425,149952996
1561,英國,大鼻子情聖（英國國家劇院現場）,2021-02-01T00:00:00,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,2,47,1,32240,750,510120,0419-0425,149952996
1562,中華民國,緝魂,2021-01-29T00:00:00,威視股份有限公司,"嘉陽電影有限公司,Pon Pon Pictures Limited,海寧鐵幕真文化傳媒有限公司,霍爾果斯眾合千澄影業有限公司",8,780,0.433823529,65080,212955,50434549,0419-0425,149952996
1563,美國,湯姆貓與傑利鼠,2021-02-10T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,5,643,1,40050,120197,28203553,0419-0425,149952996
1564,日本,STAND BY ME 哆啦A夢2(日語版),2021-02-10T00:00:00,車庫娛樂股份有限公司,"TOHO CO.,LTD.",1,9,-0.904255319,2025,168060,41202358,0419-0425,149952996
1565,丹麥,醉好的時光,2021-03-05T00:00:00,好威映象有限公司,TrustNordisk,7,295,-0.315545244,71666,16495,3884010,0419-0425,149952996
1566,中華民國,跟你老婆去旅行,2021-02-10T00:00:00,好好看文創有限公司,"滿滿額娛樂股份有限公司,好好看文創有限公司,上環國際多媒體娛樂股份有限公司,崴森管理顧問股份有限公司,羚邦控股有限公司,華納集團,中天星辰(香港)影業有限公司",6,406,0.284810127,31800,55514,12969225,0419-0425,149952996
1567,美國,結婚計念日,2021-02-19T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,STUDIOCANAL (“SC”),5,185,-0.332129964,13320,7311,1584406,0419-0425,149952996
1568,日本,銀魂 THE FINAL,2021-02-26T00:00:00,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Dentsu Tec Inc.,10,382,10.57575758,94826,40481,9718284,0419-0425,149952996
1569,英國,偷天行動,2021-02-10T00:00:00,天馬行空數位有限公司,Arclight Films International Pty Ltd.,1,111,-0.358381503,6105,9668,2087425,0419-0425,149952996
1570,中國大陸,刺殺小說家,2021-02-26T00:00:00,原創娛樂股份有限公司,"抖音文化（廈門）有限公司,東方嘉影電視院線傳媒股份公司,華策影業（天津）有限公司,深圳市一怡以藝文化傳媒有限公司,郭帆文化傳媒（北京）有限公司,天津十間影視傳媒有限公司,中青新影文化傳媒（北京）有限公司,天津貓眼微影文化傳媒有限公司,廣東優創合影文化傳播股份有限公司,之升（上海）影業有限公司,融創未來文化娛樂（北京）有限公司,霍爾果斯聚合影聯文化傳媒有限公司,上海阿里巴巴影業有限公司,北京自由酷鯨影業有限公司,上海尚世影業有限公司,優酷電影有限公司",5,288,5.4,24045,16133,3830484,0419-0425,149952996
1571,英國,鐵幕行動,2021-04-09T00:00:00,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,50,4022,-0.623971578,1007856,27451,6659792,0419-0425,149952996
1572,中華民國,聽見歌 再唱,2021-04-16T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,"美商華納兄弟(遠東)股份有限公司台灣分公司,香港商福斯傳媒有限公司台灣分公司,海樂影業股份有限公司,有得電影有限公司,高雄人,十三月股份有限公司",98,106052,0.975964674,24502498,158847,36843212,0419-0425,149952996
1573,美國,尋龍使者：拉雅 (英文版),2021-03-05T00:00:00,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",29,2295,0.007905138,567934,247938,59966641,0419-0425,149952996
1574,日本,淺田家！,2021-03-05T00:00:00,采昌國際多媒體股份有限公司,"Toho Co.,Ltd.",1,16,-0.838383838,3965,23170,5475676,0419-0425,149952996
1575,日本,歡樂時光（上）,2021-03-26T00:00:00,東昊影業有限公司,Neopa Inc,1,34,-0.709401709,7770,981,234218,0419-0425,149952996
1576,日本,煙囪小鎮的普佩(日語版),2021-04-01T00:00:00,車庫娛樂股份有限公司,"DENTSU,INC.",14,190,-0.811694747,45281,18644,4424748,0419-0425,149952996
1577,中華民國,東經北緯,2021-03-05T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"緒虎製作有限公司,金騰國際傳媒股份有限公司,墨爾有限公司,德安信股份有限公司,三皇生物科技股份有限公司",3,294,-0.069620253,63435,12896,3036033,0419-0425,149952996
1578,日本,歡樂時光（下）,2021-04-09T00:00:00,東昊影業有限公司,Neopa Inc,4,161,-0.465116279,35505,805,179200,0419-0425,149952996
1579,法國,警慌失措,2021-04-01T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,STUDIOCANAL SAS,2,6,-0.960784314,1352,6482,1511555,0419-0425,149952996
1580,美國,愛情瞎攪禍,2021-03-19T00:00:00,天馬行空數位有限公司,GEM ENTERTAINMENT KFT.,1,38,0.357142857,5640,1198,263646,0419-0425,149952996
1581,中華民國,動保蝙蝠俠,2021-03-19T00:00:00,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,1,12,-0.968,1920,2238,334230,0419-0425,149952996
1582,韓國,今天決定我愛你,2021-03-12T00:00:00,華映娛樂股份有限公司,Acemaker Movie Works,2,46,1,5780,13247,3094273,0419-0425,149952996
1583,白俄羅斯,波斯語課,2021-03-26T00:00:00,車庫娛樂股份有限公司,MEMENTO FILMS INTERNATIONAL,4,234,-0.576086957,51900,8378,1942374,0419-0425,149952996
1584,法國,我愛你，你愛她，她愛他,2021-03-12T00:00:00,捷傑有限公司,ELLE DRIVER,1,40,0.666666667,6150,1182,252201,0419-0425,149952996
1585,羅馬尼亞,一場大火之後,2021-04-09T00:00:00,好威映象有限公司,Cinephil - Philippa Kowarsky Productions Ltd.,10,680,-0.027181688,148173,2033,438351,0419-0425,149952996
1586,英國,盜夢偵探,2021-03-26T00:00:00,向洋影業有限公司,PARK CIRCUS LIMITED,3,83,-0.560846561,24100,4521,1144587,0419-0425,149952996
1587,中華民國,多肉女子生存之道,2021-04-09T00:00:00,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,6,642,-0.172680412,102640,1497,233260,0419-0425,149952996
1588,英國,BTS崛起傳奇,2021-04-01T00:00:00,一念間電影有限公司,Entertain Me Productions LTD,2,7,-0.847826087,1505,2011,501369,0419-0425,149952996
1589,韓國,盡孝的滋味,2021-04-01T00:00:00,海鵬影業有限公司,WIDE HOUSE,2,16,-0.483870968,3590,543,109290,0419-0425,149952996
1590,日本,令人討厭的松子的一生,2021-03-26T00:00:00,前景娛樂有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION,INC.",8,453,-0.414728682,106540,9316,2243372,0419-0425,149952996
1591,中華民國,顫抖的慾望 經典數位修復,2013-08-30T00:00:00,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,1,3,-0.4,530,606,122260,0419-0425,149952996
1592,韓國,衝鋒戰士 劇場版：恐龍世代,2021-04-01T00:00:00,華藝娛樂股份有限公司,"Choirock Contents Company Co., Ltd ",8,260,-0.514925373,60181,7989,1881610,0419-0425,149952996
1593,日本,鳴鳥不飛：Don’t stay gold,2021-03-19T00:00:00,采昌國際多媒體股份有限公司,SPO Entertainment Inc.,10,30,-0.375,4940,4451,713210,0419-0425,149952996
1594,馬來西亞,南巫,2021-04-02T00:00:00,傳影互動股份有限公司,BENED GOBAL SDN BHD,8,779,-0.327868852,185645,7157,1689242,0419-0425,149952996
1595,日本,青春電幻物語：數位修復版,2021-04-01T00:00:00,光年映畫有限公司,Rockwell Eyes Inc.,5,360,-0.494382022,87235,3947,916063,0419-0425,149952996
1596,法國,淚水成鹽,2021-04-09T00:00:00,聯影企業股份有限公司,WILD BUNCH,4,96,-0.619047619,18800,552,111675,0419-0425,149952996
1597,法國,佳麗村三姊妹,2021-04-16T00:00:00,海鵬影業有限公司,PRIME ENTERTAINMENT GROUP,14,509,0.850909091,110060,784,172051,0419-0425,149952996
1598,美國,哥吉拉大戰金剛,2021-03-24T00:00:00,美商華納兄弟(遠東)股份有限公司台灣分公司,美國 WARNER BROS. PICTURES INTERNATIONAL.,97,29861,-0.49627193,7776559,1379198,352933021,0419-0425,149952996
1599,中華民國,當男人戀愛時,2021-04-01T00:00:00,金盞花大影業股份有限公司,"金盞花大影業股份有限公司,(香港)眾合千澄影視文化傳媒有限公司",99,296559,-0.283171787,71174265,1361536,325044990,0419-0425,149952996
1600,義大利,郵差,2021-04-09T00:00:00,香港商甲上娛樂有限公司台灣分公司,Variety Distribution Srl,20,1380,-0.35483871,301224,5259,1165340,0419-0425,149952996
1601,冰島,暖心龍蝦湯,2021-04-16T00:00:00,友璽影音股份有限公司,WIDE - International Sales & Production,4,311,0.53960396,69995,513,115821,0419-0425,149952996
1602,美國,神鬼網戰,2021-04-01T00:00:00,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,2,21,-0.854166667,4495,5344,1222786,0419-0425,149952996
1603,美國,誰殺了大個子,2021-04-01T00:00:00,華映娛樂股份有限公司,"Good Films Enterprises,LLC",3,13,-0.946058091,3035,6323,1453152,0419-0425,149952996
1604,美國,私刑救援,2021-04-09T00:00:00,天馬行空數位有限公司,"Ameriean Cinema Inspires,Inc.",7,61,-0.874743326,14040,1304,294281,0419-0425,149952996
1605,日本,樹海村,2021-04-16T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,41,2664,-0.346578366,626687,6741,1600954,0419-0425,149952996
1606,美國,真人快打,2021-04-08T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,96,15871,-0.598161839,3926308,116245,28477999,0419-0425,149952996
1607,日本,名偵探柯南 緋色的彈丸,2021-04-16T00:00:00,向洋影業有限公司,株式会社トムス・エンタテインメント,98,91749,-0.132233046,21753480,197479,46807978,0419-0425,149952996
1608,日本,純情學生俏家教,2021-04-16T00:00:00,英屬維京群島商映畫聯合有限公司台灣分公司,HAPPINET CORPORATION,3,13,-0.434782609,2560,36,7310,0419-0425,149952996
1609,美國,友你真好,2021-04-09T00:00:00,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,10,137,-0.825255102,27791,2411,531967,0419-0425,149952996
1610,日本,劇場版 假面騎士ZERO-ONE REAL×TIME+劇場短篇 假面騎士聖刃 不死鳥的劍士與破滅之書,2021-04-16T00:00:00,木棉花國際股份有限公司,"TOEI COMPANY,LTD",12,3007,-0.399920176,756738,8018,2033925,0419-0425,149952996
1611,日本,跟著奈良美智去旅行 經典重映,2021-04-16T00:00:00,天馬行空數位有限公司,TOHOKUSHINSHA FILM CORPORATION,12,473,0.683274021,101945,754,163193,0419-0425,149952996
1612,日本,戀愛腦內諮商室,2021-04-09T00:00:00,原創娛樂股份有限公司,"Nagoya Broadcasting Network Co.,Ltd.",4,51,-0.708571429,12715,721,166490,0419-0425,149952996
1613,韓國,逐夢練習曲,2021-04-08T00:00:00,采昌國際多媒體股份有限公司,Purple Plan Pte Ltd,12,561,-0.638763683,135442,6349,1525887,0419-0425,149952996
1614,德/英/法/盧森堡/阿根廷/俄羅斯/美/中華民國/澳洲,動物哇哈哈-鱷魚先生的煩惱/小島進行曲/咩咩雲朵綿羊雨/哈布洛先生/小小人大世界: 大頭照/浪人劍客的傳說/累得像狗一樣/完美的客人/女孩一點靈/翔去打獵/動物哇哈哈-牛姊姊的衣裳/《下課時間》：滑桿的最高處,2021-04-10T00:00:00,,Meta Media/KURZFILM AGENTUR HAMBURG e.V./Yummy Films/MAGNETFILM GmbH/Dandelooo/Soyuzmultfilm Limited Liability Company/Mike A. Smith/Magnetfilm GmbH/財團法人富邦文教基金會/Australian Children's Television Foundation,3,29,-0.292682927,2984,112,11983,0419-0425,149952996
1615,美國,殺戮輪迴,2021-04-09T00:00:00,海樂影業股份有限公司,"Epic Pictures Group,Inc.",7,24,-0.930635838,5455,1042,234586,0419-0425,149952996
1616,美國,2001太空漫遊,2018-06-04T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,1,1,210,4317,1056731,0419-0425,149952996
1617,加拿大,哈柏太空之旅 3D,2019-02-04T00:00:00,國際電影事業有限公司,IMAX Corporation,1,0,-1,0,723,106765,0426-0502,110791732
1618,加拿大,深海獵奇 3D,2019-02-03T00:00:00,國際電影事業有限公司,IMAX Corporation,1,5,1,750,1475,181559,0426-0502,110791732
1619,中華民國,期末考,2021-06-04T00:00:00,海鵬影業有限公司,花千樹電影有限公司(A THOUSAND TREE FILMS)##高雄人##海鵬影業有限公司,1,94,-0.265625,19740,0,0,0426-0502,110791732
1620,中華民國,男人與他的海,2021-04-01T00:00:00,牽猴子整合行銷股份有限公司,黑糖媒體創意有限公司,19,3158,-0.34792484,695457,22723,5118466,0426-0502,110791732
1621,中華民國,複身犯,2021-02-26T00:00:00,犢影制作電影有限公司,犢影制作電影有限公司##樂到家國際娛樂股份有限公司##良人行影業有限公司##麻吉砥加電影有限公司,2,346,0.335907336,18310,55358,12969509,0426-0502,110791732
1622,中華民國,孤味 (長片版),2020-11-06T00:00:00,彼此影業股份有限公司,彼此影業股份有限公司##秀泰國際娛樂有限公司##中環國際娛樂事業股份有限公司##Midori International Holdings Limited##威威巖娛樂製作有限公司,1,56,0.037037037,13000,810113,186550651,0426-0502,110791732
1623,芬蘭,窒愛診療室,2021-04-23T00:00:00,佳映娛樂國際股份有限公司,Yellow Affair Oy (Ltd) / Yellow Affair Oy Finland Fillial,6,84,-0.391304348,18070,222,48045,0426-0502,110791732
1624,德國,我的親親小妹,2021-03-26T00:00:00,可樂藝術文創股份有限公司,Beta Cinema GmbH,1,29,1,4480,347,68948,0426-0502,110791732
1625,日本,紫羅蘭永恆花園電影版,2020-09-30T00:00:00,采昌國際多媒體股份有限公司,"ABC Animation,INC.",1,7,1,1030,110924,27702594,0426-0502,110791732
1626,日本,感官世界,2020-10-30T00:00:00,傳影互動股份有限公司,ARGOS FILMS SA,1,0,1,0,8133,1836881,0426-0502,110791732
1627,中華民國,愛.殺,2021-03-19T00:00:00,金禾創意股份有限公司,金禾創意股份有限公司##杰德創意影音管理股份有限公司,1,18,-0.75,5280,5013,1188357,0426-0502,110791732
1628,日本,鬼滅之刃劇場版 無限列車篇,2020-10-30T00:00:00,木棉花國際股份有限公司,Aniplex Inc.,7,787,4.077419355,323197,2601180,634451460,0426-0502,110791732
1629,美國,游牧人生,2021-03-19T00:00:00,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",40,11588,2.755022683,2754514,63844,15202881,0426-0502,110791732
1630,美國,靈魂急轉彎 (英文版),2020-12-25T00:00:00,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,1225,19.08196721,80795,766271,184518761,0426-0502,110791732
1631,美國,神力女超人1984 ,2020-12-17T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,134,-0.291005291,8860,986049,249465167,0426-0502,110791732
1632,日本,想見你的愛,2021-01-22T00:00:00,威視股份有限公司,GAGA CORPORATION,5,103,-0.61423221,9740,18426,4295607,0426-0502,110791732
1633,德國,我的袋鼠室友,2021-04-23T00:00:00,可樂藝術文創股份有限公司,Beta Cinema GmbH,18,264,-0.303430079,61385,643,150911,0426-0502,110791732
1634,美國,花漾女子,2021-03-12T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,20,550,1,136605,27974,6644042,0426-0502,110791732
1635,西班牙,她們玩到掛,2021-01-22T00:00:00,天馬行空數位有限公司,LATIDO CONSORCIO DE EXPORTACION DEL CINE ESPANOL SL,2,95,0.233766234,10240,1160,202285,0426-0502,110791732
1636,香港,拆彈專家2,2020-12-31T00:00:00,華映娛樂股份有限公司,寰宇娛樂有限公司##阿里巴巴影業(北京)有限公司##廣州市英明文化傳播有限公司##寰宇縱橫世紀電影發行（北京）有限公司##映藝娛樂有限公司##尚乘數字媒體有限公司##寰宇影片發行有限公司,2,16,-0.950310559,1760,388781,91644174,0426-0502,110791732
1637,愛爾蘭,通靈駕訓班,2021-01-22T00:00:00,海鵬影業有限公司,"Epic Pictures Group, Inc.",1,112,0.098039216,9880,3688,808963,0426-0502,110791732
1638,美國,無名弒,2021-04-01T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,45,1346,-0.717345653,324467,103953,24461117,0426-0502,110791732
1639,日本,我啊，走自己的路,2021-02-05T00:00:00,天馬行空數位有限公司,"ASMIK ACE,INC",2,97,0.447761194,10630,3619,733341,0426-0502,110791732
1640,日本,死亡醫生的遺產-BLACK FILE-,2021-01-15T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,Nippon Television Network Corporation,1,40,-0.2,5960,10970,2464042,0426-0502,110791732
1641,巴西,馬里蓋拉：革命先鋒,2021-01-29T00:00:00,原創娛樂股份有限公司,Elle Driver SAS,1,19,-0.547619048,2290,311,54700,0426-0502,110791732
1642,日本,約定的夢幻島,2021-01-20T00:00:00,香港商甲上娛樂有限公司台灣分公司,PONY CANYON INC.,1,15,-0.634146341,2250,33960,8056401,0426-0502,110791732
1643,美國,馬德里金庫盜數90分鐘,2021-01-15T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TF1 DROITS AUDIOVISUELS.,2,206,-0.491358025,11995,119032,27431042,0426-0502,110791732
1644,西班牙,倒數第N次分手,2021-03-12T00:00:00,天馬行空數位有限公司,Media Luna New Films UG,1,40,1.222222222,5980,486,98174,0426-0502,110791732
1645,美國,鬼故事收藏館,2021-03-05T00:00:00,峻龍國際有限公司,"Fandom Holdings,LLC.",2,86,0.653846154,13020,12968,2988323,0426-0502,110791732
1646,美國,細物警探,2021-01-28T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,86,-0.418918919,7540,47311,10882047,0426-0502,110791732
1647,韓國,永生戰,2021-04-12T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"CJ ENM CO.,LTD.",92,22341,-0.565197929,5289979,180454,42955418,0426-0502,110791732
1648,中華民國,我沒有談的那場戀愛,2021-02-10T00:00:00,南人電影有限公司,"可米傳媒事業股份有限公司,海納百川娛樂有限公司,親愛的工作室有限公司,鏡文學股份有限公司,原點概念有限公司,華文創股份有限公司,南人電影有限公司",6,426,1,37080,156225,37281823,0426-0502,110791732
1649,泰國,騙騙愛上你,2021-01-29T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,2,60,-0.796610169,3125,9132,1930658,0426-0502,110791732
1650,德國,100%小狼人,2021-02-26T00:00:00,華映娛樂股份有限公司,Studio 100 Film GmbH,2,340,-0.15,17345,22750,5122438,0426-0502,110791732
1651,中華民國,緝魂,2021-01-29T00:00:00,威視股份有限公司,"嘉陽電影有限公司,Pon Pon Pictures Limited,海寧鐵幕真文化傳媒有限公司,霍爾果斯眾合千澄影業有限公司",9,579,-0.257692308,49320,213534,50483869,0426-0502,110791732
1652,美國,湯姆貓與傑利鼠,2021-02-10T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,5,690,0.073094868,45795,120887,28249348,0426-0502,110791732
1653,丹麥,醉好的時光,2021-03-05T00:00:00,好威映象有限公司,TrustNordisk,12,1021,2.461016949,246214,17516,4130224,0426-0502,110791732
1654,英國,戰馬（英國國家劇院現場）,2021-01-15T00:00:00,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,14,1,9680,739,498120,0426-0502,110791732
1655,中華民國,跟你老婆去旅行,2021-02-10T00:00:00,好好看文創有限公司,"滿滿額娛樂股份有限公司,好好看文創有限公司,上環國際多媒體娛樂股份有限公司,崴森管理顧問股份有限公司,羚邦控股有限公司,華納集團,中天星辰(香港)影業有限公司",6,348,-0.142857143,28430,55862,12997655,0426-0502,110791732
1656,日本,澪之料理帖,2021-02-26T00:00:00,中影股份有限公司,"東映(TOEI COMPANY,LTD)",1,30,1,4720,1877,390785,0426-0502,110791732
1657,美國,結婚計念日,2021-02-19T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,STUDIOCANAL (“SC”),2,53,-0.713513514,2830,7364,1587236,0426-0502,110791732
1658,日本,銀魂 THE FINAL,2021-02-26T00:00:00,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Dentsu Tec Inc.,9,184,-0.518324607,46715,40665,9764999,0426-0502,110791732
1659,英國,偷天行動,2021-02-10T00:00:00,天馬行空數位有限公司,Arclight Films International Pty Ltd.,3,214,0.927927928,17460,9882,2104885,0426-0502,110791732
1660,英國,噪反,2021-03-05T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,Lions Gate International(UK),2,131,1,14540,71744,17271756,0426-0502,110791732
1661,中國大陸,刺殺小說家,2021-02-26T00:00:00,原創娛樂股份有限公司,"抖音文化（廈門）有限公司,東方嘉影電視院線傳媒股份公司,華策影業（天津）有限公司,深圳市一怡以藝文化傳媒有限公司,郭帆文化傳媒（北京）有限公司,天津十間影視傳媒有限公司,中青新影文化傳媒（北京）有限公司,天津貓眼微影文化傳媒有限公司,廣東優創合影文化傳播股份有限公司,之升（上海）影業有限公司,融創未來文化娛樂（北京）有限公司,霍爾果斯聚合影聯文化傳媒有限公司,上海阿里巴巴影業有限公司,北京自由酷鯨影業有限公司,上海尚世影業有限公司,優酷電影有限公司",5,396,0.375,27335,16529,3857819,0426-0502,110791732
1662,英國,鐵幕行動,2021-04-09T00:00:00,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,25,988,-0.754351069,253806,28439,6913598,0426-0502,110791732
1663,中華民國,聽見歌 再唱,2021-04-16T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,"美商華納兄弟(遠東)股份有限公司台灣分公司,香港商福斯傳媒有限公司台灣分公司,海樂影業股份有限公司,有得電影有限公司,高雄人,十三月股份有限公司",98,105821,-0.002178177,24465635,264668,61308847,0426-0502,110791732
1664,美國,尋龍使者：拉雅 (英文版),2021-03-05T00:00:00,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",18,1602,-0.301960784,346937,249540,60313578,0426-0502,110791732
1665,法國,逆轉棋蹟,2021-04-23T00:00:00,車庫娛樂股份有限公司,ELLE DRIVER,15,176,-0.444794953,37381,493,107642,0426-0502,110791732
1666,日本,歡樂時光（上）,2021-03-26T00:00:00,東昊影業有限公司,Neopa Inc,1,16,-0.529411765,3655,997,237873,0426-0502,110791732
1667,日本,煙囪小鎮的普佩(日語版),2021-04-01T00:00:00,車庫娛樂股份有限公司,"DENTSU,INC.",4,96,-0.494736842,23460,18740,4448208,0426-0502,110791732
1668,中華民國,東經北緯,2021-03-05T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"緒虎製作有限公司,金騰國際傳媒股份有限公司,墨爾有限公司,德安信股份有限公司,三皇生物科技股份有限公司",1,56,-0.80952381,10640,12952,3046673,0426-0502,110791732
1669,日本,歡樂時光（下）,2021-04-09T00:00:00,東昊影業有限公司,Neopa Inc,2,31,-0.807453416,6985,836,186185,0426-0502,110791732
1670,美國,愛情瞎攪禍,2021-03-19T00:00:00,天馬行空數位有限公司,GEM ENTERTAINMENT KFT.,1,27,-0.289473684,4020,1225,267666,0426-0502,110791732
1671,韓國,今天決定我愛你,2021-03-12T00:00:00,華映娛樂股份有限公司,Acemaker Movie Works,2,79,0.717391304,9280,13326,3103553,0426-0502,110791732
1672,白俄羅斯,波斯語課,2021-03-26T00:00:00,車庫娛樂股份有限公司,MEMENTO FILMS INTERNATIONAL,2,59,-0.747863248,14180,8437,1956554,0426-0502,110791732
1673,法國,我愛你，你愛她，她愛他,2021-03-12T00:00:00,捷傑有限公司,ELLE DRIVER,1,13,-0.675,1950,1195,254151,0426-0502,110791732
1674,羅馬尼亞,一場大火之後,2021-04-09T00:00:00,好威映象有限公司,Cinephil - Philippa Kowarsky Productions Ltd.,10,213,-0.686764706,48455,2246,486806,0426-0502,110791732
1675,英國,盜夢偵探,2021-03-26T00:00:00,向洋影業有限公司,PARK CIRCUS LIMITED,2,17,-0.795180723,4950,4538,1149537,0426-0502,110791732
1676,中華民國,多肉女子生存之道,2021-04-09T00:00:00,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,4,490,-0.236760125,78400,1987,311660,0426-0502,110791732
1677,韓國,盡孝的滋味,2021-04-01T00:00:00,海鵬影業有限公司,WIDE HOUSE,1,8,-0.5,1810,551,111100,0426-0502,110791732
1678,日本,令人討厭的松子的一生,2021-03-26T00:00:00,前景娛樂有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION,INC.",3,62,-0.863134658,14950,9378,2258322,0426-0502,110791732
1679,韓國,衝鋒戰士 劇場版：恐龍世代,2021-04-01T00:00:00,華藝娛樂股份有限公司,"Choirock Contents Company Co., Ltd ",7,134,-0.484615385,31308,8123,1912918,0426-0502,110791732
1680,日本,鳴鳥不飛：Don’t stay gold,2021-03-19T00:00:00,采昌國際多媒體股份有限公司,SPO Entertainment Inc.,7,12,-0.6,1920,4463,715130,0426-0502,110791732
